registro_id,obra_id,data_registro,requisicao_id,empreiteiro_id,fornecedor_id,tipo_obra,fase_obra,ambiente,servico,complexidade_execucao,necessidade_corte_ajuste,material,tipo_item_material,unidade_medida,material_fragil,material_modular,custo_unitario,quantidade_teorica,indice_perda_orcado,quantidade_orcada,compra_emergencial,pressao_prazo,qtd_frentes_simultaneas,quantidade_real_consumida,quantidade_sobra_reaproveitavel,quantidade_perdida_nao_reaproveitavel,houve_retrabalho_real,motivo_principal_perda,indice_perda_real,custo_perda_real,risco_perda_real
REG_01523,OBRA_005,2025-03-06,REQ_01192,EMP_004,FORN_069,residencial,instalacoes,externo,instalacoes_incendio,media,alta,sprinkler,principal,un,1,0,36.62,1395.24,0.0158,1417.35,1,alta,5,1605.05,42.69,167.12,1,retrabalho,0.1504,6120.0,alto
REG_01524,OBRA_019,2025-07-23,REQ_02000,EMP_021,FORN_006,residencial,acabamento,externo,revestimento_piso_parede,media,media,piso_ceramico,principal,m2,1,1,69.18,281.17,0.0645,299.32,0,media,5,316.03,1.5,33.37,0,sobra_nao_reaproveitavel,0.124,2308.3,medio
REG_01525,OBRA_021,2025-06-20,REQ_00040,EMP_055,FORN_080,residencial,fechamento,interno,vedacao_drywall,media,alta,chapa_drywall,principal,m2,1,1,30.12,1633.69,0.0772,1759.82,0,media,5,1880.93,71.74,175.5,0,quebra_dano,0.1513,5285.95,alto
REG_01526,OBRA_027,2025-05-11,REQ_00731,EMP_033,FORN_048,industrial,acabamento,interno,pintura,media,alta,massa_corrida,principal,kg,0,0,4.97,995.07,0.0671,1061.82,0,alta,3,1121.85,0.0,126.78,0,recorte_ajuste,0.1274,630.1,medio
REG_01527,OBRA_025,2025-05-14,REQ_01960,EMP_029,FORN_006,comercial,estrutura,interno,estrutura_concreto,alta,alta,aco_vergalhao,principal,kg,0,1,5.79,781.29,0.0311,805.56,0,media,2,849.96,7.06,61.61,0,recorte_ajuste,0.0879,356.7,medio
REG_01528,OBRA_018,2025-07-01,REQ_01639,EMP_039,FORN_008,comercial,acabamento,interno,esquadrias_madeira,baixa,media,fechadura,acessorio,un,0,0,212.25,2488.06,0.046,2602.53,0,media,3,2603.22,26.91,88.24,0,recorte_ajuste,0.0463,18729.55,baixo
REG_01529,OBRA_019,2025-02-02,REQ_02212,EMP_018,FORN_027,residencial,fundacao,interno,fundacao,alta,media,brita,consumivel,m3,0,0,148.31,87.42,0.0254,89.64,0,media,2,91.96,1.12,3.42,0,recorte_ajuste,0.0519,506.74,baixo
REG_01530,OBRA_019,2025-08-17,REQ_00652,EMP_043,FORN_090,comercial,estrutura,cobertura,estrutura_concreto,media,baixa,concreto,principal,m3,0,0,314.52,2268.71,0.0403,2360.25,0,media,6,2429.37,46.61,114.05,0,recorte_ajuste,0.0708,35871.71,medio
REG_01531,OBRA_020,2025-08-02,REQ_01308,EMP_059,FORN_076,industrial,instalacoes,interno,instalacoes_eletricas,media,alta,eletroduto,principal,m,0,1,3.53,1024.85,0.0655,1091.97,1,media,6,1108.75,33.05,50.85,0,sobra_nao_reaproveitavel,0.0819,179.5,medio
REG_01532,OBRA_003,2025-04-26,REQ_01149,EMP_037,FORN_009,industrial,acabamento,fachada,esquadrias_metal_vidro,media,media,selante_silicone,consumivel,cartucho,0,0,72.66,1624.41,0.0648,1729.66,1,media,6,1807.65,62.42,120.82,0,recorte_ajuste,0.1128,8778.94,medio
REG_01533,OBRA_019,2025-03-19,REQ_01405,EMP_054,FORN_054,residencial,acabamento,interno,esquadrias_metal_vidro,baixa,media,selante_silicone,consumivel,cartucho,0,0,81.88,677.21,0.0268,695.37,1,alta,1,742.65,13.48,51.96,1,retrabalho,0.0966,4254.23,medio
REG_01534,OBRA_010,2025-04-18,REQ_01865,EMP_003,FORN_035,industrial,estrutura,externo,estrutura_metalica,media,baixa,parafuso_fixador,acessorio,un,0,0,3.13,2403.78,0.0586,2544.76,1,alta,7,2679.77,37.61,238.38,0,recorte_ajuste,0.1148,746.11,medio
REG_01535,OBRA_030,2025-02-19,REQ_02132,EMP_022,FORN_002,residencial,fechamento,interno,vedacao_alvenaria,alta,media,argamassa_assentamento,consumivel,kg,0,0,1.4,789.43,0.0811,853.46,1,alta,2,907.63,38.13,80.07,0,recorte_ajuste,0.1497,112.09,alto
REG_01536,OBRA_014,2025-07-31,REQ_02190,EMP_054,FORN_066,industrial,fechamento,interno,vedacao_alvenaria,alta,baixa,argamassa_assentamento,consumivel,kg,0,0,1.35,2128.71,0.0804,2299.81,1,media,6,2544.98,107.4,308.87,0,consumo_acima_previsto,0.1956,416.98,alto
REG_01537,OBRA_030,2025-01-17,REQ_00725,EMP_021,FORN_008,industrial,fechamento,interno,vedacao_drywall,media,alta,fita_junta,acessorio,m,0,0,0.69,1513.35,0.0655,1612.53,1,alta,5,1764.08,23.09,227.64,0,recorte_ajuste,0.1657,157.07,alto
REG_01538,OBRA_010,2025-06-24,REQ_00586,EMP_001,FORN_031,comercial,acabamento,interno,esquadrias_metal_vidro,media,baixa,selante_silicone,consumivel,cartucho,0,0,59.12,1084.65,0.0685,1158.94,1,alta,3,1208.56,24.72,99.2,0,recorte_ajuste,0.1142,5864.44,medio
REG_01539,OBRA_016,2025-05-14,REQ_02191,EMP_058,FORN_086,comercial,acabamento,interno,forro,alta,media,placa_forro_mineral,principal,m2,1,1,64.08,2223.88,0.0589,2354.82,1,alta,6,2473.47,61.23,188.36,0,sobra_nao_reaproveitavel,0.1122,12070.14,medio
REG_01540,OBRA_020,2025-06-19,REQ_00718,EMP_006,FORN_063,residencial,fechamento,interno,vedacao_drywall,alta,alta,perfil_drywall,principal,m,0,1,8.19,2089.47,0.0517,2197.55,0,media,1,2321.78,53.49,178.82,0,alteracao_projeto,0.1112,1464.53,medio
REG_01541,OBRA_026,2025-06-28,REQ_00794,EMP_008,FORN_030,comercial,fechamento,interno,impermeabilizacao,media,media,primer_impermeabilizante,consumivel,l,0,0,15.48,2483.34,0.0488,2604.57,0,alta,5,2669.91,33.44,153.13,0,recorte_ajuste,0.0751,2370.41,medio
REG_01542,OBRA_030,2025-02-05,REQ_00657,EMP_002,FORN_040,comercial,acabamento,interno,esquadrias_metal_vidro,alta,media,esquadria_aluminio,principal,m2,1,1,386.92,925.36,0.047,968.85,0,baixa,5,982.71,11.96,45.39,0,recorte_ajuste,0.062,17562.08,baixo
REG_01543,OBRA_029,2025-04-03,REQ_02356,EMP_054,FORN_060,comercial,estrutura,cobertura,estrutura_metalica,media,alta,chumbador,acessorio,un,0,0,4.65,1432.41,0.0627,1522.22,0,baixa,2,1578.28,11.46,134.41,0,recorte_ajuste,0.1018,624.99,medio
REG_01544,OBRA_029,2025-01-17,REQ_00190,EMP_033,FORN_055,residencial,fechamento,cobertura,cobertura,media,alta,parafuso_fixador,acessorio,un,0,0,3.26,1788.15,0.0546,1885.77,0,media,4,2016.95,53.3,175.5,0,recorte_ajuste,0.128,572.13,medio
REG_01545,OBRA_002,2025-03-18,REQ_01232,EMP_009,FORN_034,comercial,acabamento,externo,esquadrias_madeira,media,media,batente_madeira,principal,un,0,1,145.4,279.04,0.0269,286.55,0,media,7,305.14,1.65,24.44,1,retrabalho,0.0935,3554.04,medio
REG_01546,OBRA_029,2025-04-18,REQ_02221,EMP_043,FORN_048,comercial,fundacao,externo,fundacao,media,media,aco_vergalhao,principal,kg,0,1,7.3,2400.22,0.0465,2511.95,0,media,7,2652.91,64.35,188.34,0,recorte_ajuste,0.1053,1374.88,medio
REG_01547,OBRA_010,2025-04-09,REQ_01906,EMP_047,FORN_078,comercial,acabamento,interno,pintura,alta,baixa,tinta_acrilica,principal,l,0,0,20.99,519.72,0.0636,552.78,0,baixa,3,550.04,12.13,18.19,0,quebra_dano,0.0583,381.78,baixo
REG_01548,OBRA_026,2025-08-17,REQ_01824,EMP_021,FORN_020,comercial,acabamento,externo,forro,baixa,alta,placa_forro_mineral,principal,m2,1,1,64.43,1919.05,0.0655,2044.67,1,media,2,2118.37,31.55,167.77,0,sobra_nao_reaproveitavel,0.1039,10809.57,medio
REG_01549,OBRA_016,2025-01-15,REQ_00881,EMP_032,FORN_078,residencial,acabamento,interno,forro,baixa,baixa,placa_forro_mineral,principal,m2,1,1,87.87,2050.15,0.0669,2187.25,1,alta,3,2236.69,26.69,159.85,0,alteracao_projeto,0.091,14045.63,medio
REG_01550,OBRA_017,2025-06-20,REQ_02228,EMP_023,FORN_065,comercial,fundacao,externo,fundacao,baixa,alta,forma_madeira,acessorio,m2,0,1,65.48,1270.33,0.0847,1377.88,1,baixa,4,1373.37,23.26,79.78,0,quebra_dano,0.0811,5224.16,medio
REG_01551,OBRA_029,2025-02-02,REQ_02025,EMP_037,FORN_044,comercial,fechamento,cobertura,impermeabilizacao,baixa,media,manta_asfaltica,principal,m2,0,1,41.78,1173.44,0.1051,1296.71,0,media,6,1306.94,33.15,100.35,0,erro_execucao,0.1138,4192.46,medio
REG_01552,OBRA_027,2025-07-03,REQ_01100,EMP_034,FORN_090,industrial,instalacoes,interno,instalacoes_incendio,baixa,baixa,conexao_incendio,acessorio,un,0,0,12.46,2358.93,0.0426,2459.43,0,baixa,6,2582.54,0.0,223.61,0,quebra_dano,0.0948,2786.21,medio
REG_01553,OBRA_015,2025-03-05,REQ_00328,EMP_030,FORN_006,comercial,acabamento,interno,revestimento_piso_parede,baixa,media,argamassa_colante,consumivel,kg,0,0,2.81,1871.53,0.1176,2091.62,0,baixa,2,2091.39,0.0,219.86,1,retrabalho,0.1175,617.81,medio
REG_01554,OBRA_015,2025-05-11,REQ_00495,EMP_027,FORN_052,comercial,acabamento,interno,esquadrias_metal_vidro,media,media,selante_silicone,consumivel,cartucho,0,0,72.25,125.88,0.0349,130.27,1,alta,1,139.77,5.34,8.54,0,consumo_acima_previsto,0.1103,617.12,medio
REG_01555,OBRA_011,2025-04-08,REQ_00699,EMP_041,FORN_048,industrial,estrutura,externo,estrutura_metalica,alta,media,parafuso_fixador,acessorio,un,0,0,3.59,1504.22,0.0827,1628.67,0,media,1,1679.37,76.07,99.08,0,sobra_nao_reaproveitavel,0.1164,355.7,medio
REG_01556,OBRA_020,2025-02-24,REQ_00621,EMP_004,FORN_048,comercial,acabamento,externo,revestimento_piso_parede,alta,media,rejunte,acessorio,kg,0,0,19.37,437.29,0.0525,460.26,0,baixa,4,481.32,11.45,32.58,0,consumo_acima_previsto,0.1007,631.03,medio
REG_01557,OBRA_017,2025-08-19,REQ_02230,EMP_021,FORN_054,comercial,instalacoes,externo,instalacoes_incendio,media,baixa,sprinkler,principal,un,1,0,46.29,958.65,0.0178,975.73,0,baixa,1,987.41,7.53,21.22,0,recorte_ajuste,0.03,982.34,baixo
REG_01558,OBRA_003,2025-01-13,REQ_01755,EMP_003,FORN_076,industrial,fechamento,externo,vedacao_drywall,alta,alta,fita_junta,acessorio,m,0,0,0.29,1462.8,0.0627,1554.52,0,alta,2,1649.84,37.15,149.89,0,alteracao_projeto,0.1279,43.47,medio
REG_01559,OBRA_006,2025-07-07,REQ_01991,EMP_001,FORN_022,comercial,instalacoes,interno,instalacoes_incendio,media,media,sprinkler,principal,un,1,0,21.01,1375.15,0.0479,1441.09,0,media,3,1513.94,63.52,75.26,0,recorte_ajuste,0.1009,1581.32,medio
REG_01560,OBRA_016,2025-02-13,REQ_02013,EMP_016,FORN_004,comercial,estrutura,cobertura,estrutura_metalica,baixa,media,chumbador,acessorio,un,0,0,9.7,269.15,0.057,284.49,0,baixa,4,284.38,4.06,11.16,0,sobra_nao_reaproveitavel,0.0566,108.29,baixo
REG_01561,OBRA_020,2025-07-02,REQ_00148,EMP_014,FORN_064,industrial,acabamento,interno,esquadrias_madeira,baixa,alta,batente_madeira,principal,un,0,1,238.99,663.61,0.0397,689.94,0,media,6,734.82,25.96,45.25,0,sobra_nao_reaproveitavel,0.1073,10814.35,medio
REG_01562,OBRA_010,2025-01-21,REQ_00804,EMP_035,FORN_065,comercial,instalacoes,externo,instalacoes_eletricas,media,alta,quadro_eletrico,principal,un,1,0,226.06,1781.69,0.0456,1862.93,1,media,7,2135.81,166.01,188.11,0,consumo_acima_previsto,0.1988,42523.99,alto
REG_01563,OBRA_026,2025-08-02,REQ_00322,EMP_043,FORN_086,residencial,acabamento,interno,pintura,baixa,alta,tinta_acrilica,principal,l,0,0,21.52,731.31,0.0692,781.9,0,media,4,790.87,16.43,43.13,0,recorte_ajuste,0.0814,928.21,medio
REG_01564,OBRA_018,2025-04-03,REQ_01839,EMP_027,FORN_040,comercial,instalacoes,externo,instalacoes_eletricas,media,alta,eletroduto,principal,m,0,1,2.83,2251.92,0.0145,2284.66,0,media,6,2514.81,89.9,172.98,0,consumo_acima_previsto,0.1167,489.55,medio
REG_01565,OBRA_022,2025-03-24,REQ_01708,EMP_010,FORN_035,comercial,fechamento,cobertura,cobertura,media,baixa,parafuso_fixador,acessorio,un,0,0,2.89,352.61,0.0912,384.75,1,alta,4,396.2,21.1,22.49,0,perda_nao_identificada,0.1236,64.99,medio
REG_01566,OBRA_013,2025-07-06,REQ_01437,EMP_019,FORN_015,comercial,acabamento,interno,pintura,baixa,media,tinta_acrilica,principal,l,0,0,10.54,2343.72,0.0778,2526.11,0,baixa,3,2447.03,24.51,78.8,0,consumo_acima_previsto,0.0441,830.56,baixo
REG_01567,OBRA_008,2025-06-21,REQ_00333,EMP_021,FORN_049,industrial,instalacoes,interno,instalacoes_eletricas,alta,media,cabo_eletrico,principal,m,0,0,7.45,920.98,0.0527,969.47,0,alta,4,1029.26,31.12,77.16,1,retrabalho,0.1176,574.85,medio
REG_01568,OBRA_002,2025-07-22,REQ_00667,EMP_046,FORN_027,comercial,acabamento,interno,revestimento_piso_parede,alta,alta,piso_ceramico,principal,m2,1,1,64.48,236.64,0.1017,260.71,0,media,1,267.74,3.91,27.19,0,quebra_dano,0.1314,1753.2,alto
REG_01569,OBRA_020,2025-07-31,REQ_01964,EMP_057,FORN_080,comercial,acabamento,interno,esquadrias_metal_vidro,baixa,alta,selante_silicone,consumivel,cartucho,0,0,28.22,230.72,0.0368,239.21,1,baixa,2,252.1,7.98,13.4,0,consumo_acima_previsto,0.0927,378.25,medio
REG_01570,OBRA_026,2025-06-12,REQ_01846,EMP_007,FORN_035,residencial,acabamento,interno,esquadrias_madeira,baixa,media,fechadura,acessorio,un,0,0,153.79,1319.26,0.0246,1351.65,0,alta,7,1407.2,7.26,80.68,0,sobra_nao_reaproveitavel,0.0667,12407.75,baixo
REG_01571,OBRA_022,2025-05-24,REQ_01706,EMP_051,FORN_068,comercial,fechamento,interno,vedacao_alvenaria,media,alta,argamassa_assentamento,consumivel,kg,0,0,0.86,1261.92,0.087,1371.66,1,media,2,1463.89,77.26,124.71,0,erro_execucao,0.16,107.25,alto
REG_01572,OBRA_010,2025-08-17,REQ_01942,EMP_034,FORN_089,residencial,fechamento,cobertura,cobertura,media,alta,telha_termoacustica,principal,m2,0,1,102.8,2321.9,0.0594,2459.87,0,alta,1,2627.99,29.49,276.6,0,recorte_ajuste,0.1318,28434.24,alto
REG_01573,OBRA_003,2025-07-29,REQ_00383,EMP_048,FORN_072,residencial,instalacoes,externo,instalacoes_incendio,alta,alta,sprinkler,principal,un,1,0,34.09,520.69,0.0147,528.33,0,baixa,7,572.27,15.53,36.05,0,quebra_dano,0.0991,1228.96,medio
REG_01574,OBRA_014,2025-04-02,REQ_00479,EMP_045,FORN_017,industrial,estrutura,cobertura,estrutura_metalica,baixa,media,perfil_aco,principal,kg,0,1,13.42,1745.33,0.0502,1832.93,1,alta,5,1857.78,13.38,99.07,0,recorte_ajuste,0.0644,1329.56,baixo
REG_01575,OBRA_002,2025-04-30,REQ_01223,EMP_013,FORN_032,comercial,acabamento,interno,esquadrias_metal_vidro,alta,alta,esquadria_aluminio,principal,m2,1,1,331.27,33.3,0.038,34.57,1,media,6,37.0,1.09,2.61,0,alteracao_projeto,0.1111,863.48,medio
REG_01576,OBRA_007,2025-08-13,REQ_01439,EMP_048,FORN_040,comercial,instalacoes,externo,instalacoes_incendio,media,media,conexao_incendio,acessorio,un,0,0,48.16,1788.19,0.0158,1816.52,0,media,6,1924.21,43.3,92.72,0,quebra_dano,0.0761,4465.37,medio
REG_01577,OBRA_003,2025-05-16,REQ_02253,EMP_056,FORN_090,comercial,fechamento,fachada,fachada_fechamento_externo,alta,media,acm,principal,m2,1,1,83.59,169.02,0.0972,185.44,0,alta,1,193.2,6.04,18.14,0,consumo_acima_previsto,0.1431,1516.52,alto
REG_01578,OBRA_028,2025-08-09,REQ_02332,EMP_047,FORN_063,residencial,instalacoes,interno,instalacoes_hidrossanitarias,baixa,alta,tubo_pvc_agua,principal,m,0,1,7.96,1043.86,0.0685,1115.4,0,media,1,1117.25,16.23,57.17,0,quebra_dano,0.0703,455.06,medio
REG_01579,OBRA_022,2025-03-02,REQ_00535,EMP_004,FORN_013,comercial,fundacao,externo,fundacao,baixa,alta,forma_madeira,acessorio,m2,0,1,71.82,644.1,0.0789,694.9,0,media,7,733.95,33.23,56.62,0,quebra_dano,0.1395,4066.78,alto
REG_01580,OBRA_018,2025-02-22,REQ_02330,EMP_047,FORN_028,comercial,acabamento,interno,esquadrias_metal_vidro,alta,media,vidro,principal,m2,1,1,206.2,80.92,0.0582,85.63,0,media,6,87.39,1.24,5.23,0,recorte_ajuste,0.0799,1077.62,medio
REG_01581,OBRA_003,2025-02-04,REQ_01219,EMP_014,FORN_055,residencial,fechamento,interno,vedacao_drywall,alta,media,perfil_drywall,principal,m,0,1,11.42,1259.39,0.0661,1342.63,0,media,6,1439.25,33.22,146.63,1,retrabalho,0.1428,1674.56,alto
REG_01582,OBRA_015,2025-01-31,REQ_01724,EMP_041,FORN_001,comercial,fechamento,externo,vedacao_drywall,alta,alta,perfil_drywall,principal,m,0,1,12.15,2154.69,0.0515,2265.72,0,baixa,5,2426.75,47.78,224.28,1,retrabalho,0.1263,2724.98,medio
REG_01583,OBRA_018,2025-05-03,REQ_01035,EMP_032,FORN_007,comercial,acabamento,interno,esquadrias_madeira,media,baixa,fechadura,acessorio,un,0,0,112.24,2340.66,0.0193,2385.75,0,baixa,2,2378.08,4.83,32.59,0,consumo_acima_previsto,0.016,3657.5,baixo
REG_01584,OBRA_020,2025-08-06,REQ_00703,EMP_019,FORN_039,comercial,fechamento,cobertura,cobertura,alta,media,telha_metalica,principal,m2,0,1,60.73,49.18,0.055,51.89,1,alta,2,55.07,1.14,4.75,0,consumo_acima_previsto,0.1198,288.69,medio
REG_01585,OBRA_023,2025-04-07,REQ_02203,EMP_046,FORN_018,comercial,fechamento,externo,vedacao_drywall,media,alta,perfil_drywall,principal,m,0,1,14.86,2356.24,0.0534,2482.09,0,alta,2,2523.48,39.3,127.94,0,quebra_dano,0.071,1901.19,medio
REG_01586,OBRA_025,2025-08-19,REQ_01991,EMP_044,FORN_071,residencial,fechamento,interno,vedacao_alvenaria,media,media,argamassa_assentamento,consumivel,kg,0,0,1.47,214.71,0.096,235.33,0,alta,1,240.74,5.94,20.09,0,recorte_ajuste,0.1212,29.53,medio
REG_01587,OBRA_020,2025-06-05,REQ_01288,EMP_005,FORN_021,comercial,instalacoes,interno,instalacoes_eletricas,media,baixa,cabo_eletrico,principal,m,0,0,2.36,1171.09,0.0671,1249.72,0,baixa,1,1230.95,28.62,31.24,0,sobra_nao_reaproveitavel,0.0511,73.73,baixo
REG_01588,OBRA_014,2025-01-15,REQ_00337,EMP_027,FORN_089,industrial,fundacao,externo,fundacao,alta,baixa,forma_madeira,acessorio,m2,0,1,62.45,122.06,0.067,130.24,1,media,2,136.2,2.06,12.09,0,recorte_ajuste,0.1159,754.81,medio
REG_01589,OBRA_030,2025-02-06,REQ_02265,EMP_053,FORN_019,residencial,acabamento,interno,forro,media,media,placa_gesso_60x60,principal,m2,1,1,31.61,491.12,0.079,529.9,0,baixa,1,560.46,2.32,67.01,0,quebra_dano,0.1412,2118.3,alto
REG_01590,OBRA_024,2025-02-13,REQ_02098,EMP_029,FORN_088,comercial,acabamento,interno,esquadrias_madeira,media,media,batente_madeira,principal,un,0,1,142.17,644.22,0.0511,677.17,0,baixa,5,729.99,44.75,41.01,1,retrabalho,0.1331,5831.04,alto
REG_01591,OBRA_002,2025-06-21,REQ_00562,EMP_029,FORN_025,residencial,fechamento,interno,impermeabilizacao,alta,alta,argamassa_polimerica,principal,kg,0,0,4.42,1356.44,0.0756,1458.92,0,baixa,7,1533.71,57.26,120.01,0,sobra_nao_reaproveitavel,0.1307,530.46,alto
REG_01592,OBRA_015,2025-02-15,REQ_00612,EMP_042,FORN_025,residencial,fechamento,interno,impermeabilizacao,media,baixa,primer_impermeabilizante,consumivel,l,0,0,20.19,2412.78,0.0442,2519.34,0,media,4,2591.74,57.58,121.37,0,recorte_ajuste,0.0742,2450.48,medio
REG_01593,OBRA_011,2025-04-14,REQ_02138,EMP_035,FORN_009,industrial,acabamento,interno,revestimento_piso_parede,baixa,baixa,argamassa_colante,consumivel,kg,0,0,2.56,2395.16,0.0997,2634.05,0,media,6,2723.43,16.54,311.74,0,erro_execucao,0.1371,798.04,alto
REG_01594,OBRA_009,2025-06-27,REQ_01663,EMP_011,FORN_038,residencial,acabamento,interno,esquadrias_madeira,media,alta,porta_madeira,principal,un,1,1,1126.56,2016.68,0.0279,2072.92,0,media,3,2148.19,30.48,101.03,0,consumo_acima_previsto,0.0652,113813.35,baixo
REG_01595,OBRA_029,2025-04-28,REQ_00617,EMP_049,FORN_024,comercial,fechamento,interno,vedacao_drywall,baixa,media,massa_junta,consumivel,kg,0,0,2.78,653.28,0.0798,705.39,1,media,4,697.3,12.72,31.3,0,recorte_ajuste,0.0674,87.03,baixo
REG_01596,OBRA_015,2025-02-17,REQ_01097,EMP_012,FORN_055,comercial,acabamento,interno,pintura,media,alta,selador,consumivel,l,0,0,10.75,289.75,0.0573,306.34,0,baixa,2,316.18,8.59,17.84,0,consumo_acima_previsto,0.0912,191.78,medio
REG_01597,OBRA_011,2025-06-30,REQ_01659,EMP_009,FORN_005,residencial,acabamento,externo,revestimento_piso_parede,baixa,baixa,porcelanato,principal,m2,1,1,66.95,1336.26,0.0694,1429.05,1,media,7,1548.39,88.34,123.79,1,retrabalho,0.1588,8287.6,alto
REG_01598,OBRA_002,2025-02-13,REQ_00752,EMP_032,FORN_071,industrial,estrutura,externo,estrutura_concreto,baixa,baixa,aco_vergalhao,principal,kg,0,1,7.2,1041.05,0.03,1072.29,0,baixa,3,1135.37,20.13,74.19,1,retrabalho,0.0906,534.2,medio
REG_01599,OBRA_012,2025-01-02,REQ_00755,EMP_049,FORN_017,industrial,instalacoes,interno,instalacoes_incendio,alta,media,sprinkler,principal,un,1,0,31.06,730.14,0.025,748.41,0,media,5,774.67,18.81,25.71,0,sobra_nao_reaproveitavel,0.061,798.64,baixo
REG_01600,OBRA_005,2025-05-20,REQ_02016,EMP_023,FORN_080,comercial,fundacao,interno,fundacao,media,media,concreto,principal,m3,0,0,548.16,745.43,0.0279,766.23,0,baixa,1,783.79,5.0,33.35,0,consumo_acima_previsto,0.0515,18283.51,baixo
REG_01601,OBRA_002,2025-04-25,REQ_00859,EMP_044,FORN_045,residencial,fechamento,cobertura,cobertura,alta,alta,telha_metalica,principal,m2,0,1,60.65,1415.75,0.0685,1512.76,0,media,7,1633.15,39.03,178.37,0,sobra_nao_reaproveitavel,0.1536,10818.03,alto
REG_01602,OBRA_020,2025-04-10,REQ_01020,EMP_058,FORN_070,industrial,fechamento,interno,vedacao_drywall,media,alta,fita_junta,acessorio,m,0,0,0.52,1615.67,0.0849,1752.88,0,alta,2,1747.99,38.56,93.76,0,consumo_acima_previsto,0.0819,48.76,medio
REG_01603,OBRA_001,2025-06-15,REQ_00452,EMP_028,FORN_084,comercial,instalacoes,interno,instalacoes_hidrossanitarias,baixa,alta,tubo_pvc_esgoto,principal,m,0,1,19.39,2495.61,0.0743,2680.92,0,alta,2,2779.57,0.0,283.96,0,recorte_ajuste,0.1138,5505.96,medio
REG_01604,OBRA_004,2025-05-12,REQ_02295,EMP_043,FORN_068,comercial,fechamento,fachada,fachada_fechamento_externo,alta,alta,acm,principal,m2,1,1,85.37,239.7,0.0984,263.29,0,alta,3,283.73,15.85,28.17,0,recorte_ajuste,0.1837,2405.12,alto
REG_01605,OBRA_016,2025-05-29,REQ_00032,EMP_051,FORN_072,comercial,instalacoes,interno,instalacoes_incendio,media,alta,tubo_incendio,principal,m,0,1,48.33,1069.59,0.0222,1093.29,1,alta,3,1198.97,48.93,80.45,1,retrabalho,0.121,3887.94,medio
REG_01606,OBRA_008,2025-01-26,REQ_00474,EMP_040,FORN_050,comercial,acabamento,interno,pintura,media,baixa,tinta_acrilica,principal,l,0,0,9.37,2369.62,0.0615,2515.28,1,media,1,2642.29,86.14,186.53,0,quebra_dano,0.1151,1747.76,medio
REG_01607,OBRA_026,2025-06-12,REQ_01439,EMP_014,FORN_039,residencial,instalacoes,externo,instalacoes_hidrossanitarias,media,baixa,tubo_pvc_agua,principal,m,0,1,8.88,2490.31,0.0513,2618.18,0,media,4,2689.1,21.25,177.54,0,sobra_nao_reaproveitavel,0.0798,1576.58,medio
REG_01608,OBRA_017,2025-05-12,REQ_01339,EMP_030,FORN_081,comercial,instalacoes,interno,instalacoes_eletricas,media,alta,eletroduto,principal,m,0,1,2.05,764.21,0.0448,798.41,0,alta,1,848.58,16.71,67.66,0,quebra_dano,0.1104,138.7,medio
REG_01609,OBRA_001,2025-02-19,REQ_02393,EMP_059,FORN_088,comercial,acabamento,interno,pintura,media,alta,tinta_acrilica,principal,l,0,0,11.07,381.33,0.0779,411.03,0,media,4,422.79,2.47,38.99,0,consumo_acima_previsto,0.1087,431.57,medio
REG_01610,OBRA_027,2025-08-21,REQ_01244,EMP_014,FORN_074,comercial,fundacao,interno,fundacao,media,media,aco_vergalhao,principal,kg,0,1,6.85,1924.95,0.0321,1986.82,0,baixa,7,2087.35,57.97,104.43,0,sobra_nao_reaproveitavel,0.0844,715.36,medio
REG_01611,OBRA_002,2025-01-09,REQ_01353,EMP_035,FORN_011,industrial,fechamento,interno,impermeabilizacao,media,alta,manta_asfaltica,principal,m2,0,1,42.86,2283.36,0.1043,2521.43,0,media,7,2781.03,136.98,360.69,0,consumo_acima_previsto,0.218,15459.28,alto
REG_01612,OBRA_026,2025-03-04,REQ_00302,EMP_060,FORN_030,residencial,fundacao,interno,fundacao,media,media,concreto,principal,m3,0,0,417.45,828.92,0.036,858.74,1,media,4,870.36,14.86,26.57,0,sobra_nao_reaproveitavel,0.05,11092.89,baixo
REG_01613,OBRA_007,2025-07-19,REQ_00343,EMP_018,FORN_011,comercial,fechamento,interno,vedacao_drywall,alta,alta,perfil_drywall,principal,m,0,1,16.41,1643.61,0.0288,1690.89,1,alta,6,1912.24,41.07,227.56,0,erro_execucao,0.1634,3734.27,alto
